StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PID,Q2B-T_First Click,Q2B-T_Last Click,Q2B-T_Page Submit,Q2B-T_Click Count,Q2C-T_First Click,Q2C-T_Last Click,Q2C-T_Page Submit,Q2C-T_Click Count,Q2D-T_First Click,Q2D-T_Last Click,Q2D-T_Page Submit,Q2D-T_Click Count,Q2E-T_First Click,Q2E-T_Last Click,Q2E-T_Page Submit,Q2E-T_Click Count,FC-B_1,FC-B_2,FC-B_3,FC-C_1,FC-C_2,FC-C_3,FC-C_4,FC-D_1,FC-D_2,FC-D_3,FC-E_1,FC-E_2,FC-E_3,FC-E_4,Q3-FC2,UBI-2_NPS_GROUP,UBI-2,Age,Gender,Urban,PoliSpect,UBI-F,CR-F,CR-A,Random ID,PROLIFIC_PID,STUDY_ID,SESSION_ID
2019-11-19 23:14:36,2019-11-19 23:24:22,IP Address,5.67.90.38,100,586,True,2019-11-19 23:24:23,R_114NkaXvuOIqkBQ,,,,,53.75909423828125,-1.5897064208984375,anonymous,EN,5d89b537f7d109001a8f9c68,,,,,,,,,1.976,180.948,183.1,104,1.327,107.327,109.321,90,,,,,,,,,,,A great deal,A lot,A great deal,A great deal,"When mum was reading the letter out loud, and her eyes grew wider. I could actually feel the weight of this child lift. ",Detractor,5,45 - 54,Female,Rural,Conservative,Slightly familiar,,,100839110,5d89b537f7d109001a8f9c68,5dd4a350108b6748b25b5de1,5dd4d9c18a3c5e4a9f18f9c3
2019-11-19 23:22:06,2019-11-19 23:24:30,IP Address,68.4.93.184,100,143,True,2019-11-19 23:24:31,R_b29uVymVJmAQzG9,,,,,33.4600982666015625,-117.6381988525390625,anonymous,EN,5d5defd586ed58000184fe02,0,0,26.326,0,,,,,,,,,,,,,None at all,A lot,A moderate amount,,,,,,,,,,,,Some people just cant make a living and you cant do anything about it,Passive,7,18 - 24,Male,Urban,Moderate,Very familiar,Definitely not,,909466144,5d5defd586ed58000184fe02,5dd4a350108b6748b25b5de1,5dd4db8b070fdc4a7deefa73
2019-11-19 23:19:13,2019-11-19 23:24:51,IP Address,67.185.222.15,100,338,True,2019-11-19 23:24:51,R_2TNJp7M2lEq91aa,,,,,47.1443023681640625,-122.2545013427734375,anonymous,EN,570b8aa8b9b52b00102d97f2,0,0,31.168,0,,,,,,,,,,,,,A little,A moderate amount,A little,,,,,,,,,,,,I have always lived somewhat of a shorter life this past 30 years since I was in a card accident. When I do get to go out of my house and I see people such as those seen in these images it sickens me to think that people are having to live like this. It reminds me to remember that but by the grace of God it could be me.,Detractor,5,65 - 74,Female,Suburban,Very Conservative,Slightly familiar,,,106713731,570b8aa8b9b52b00102d97f2,5dd4a350108b6748b25b5de1,5dd4dabf57534749f4ebca59
2019-11-19 23:22:04,2019-11-19 23:25:03,IP Address,24.10.84.153,100,178,True,2019-11-19 23:25:03,R_22WzV5IjowBQKQd,,,,,38.674102783203125,-121.376800537109375,anonymous,EN,5dc36aef70d51c272b81f072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,0,25 - 34,Male,Suburban,Conservative,Not familiar at all,,Definitely yes,533752033,5dc36aef70d51c272b81f072,5dd4a350108b6748b25b5de1,5dd4db84ad0a614a377758ea
2019-11-19 23:21:32,2019-11-19 23:25:30,IP Address,73.145.37.21,100,237,True,2019-11-19 23:25:30,R_3jTcGgTR7iD4lh5,,,,,42.10699462890625,-84.23919677734375,anonymous,EN,5d8c3c1e118a2300150b87e9,0,0,19.866,0,0,0,39.815,0,,,,,,,,,,,,A lot,A little,None at all,A moderate amount,,,,,,,,"I was happy while reading the outcome, it was unexpected. I was slightly unhappy at seeing the first few pictures. ",Detractor,0,18 - 24,Male,Suburban,Very Conservative,Very familiar,,Probably not,913113031,5d8c3c1e118a2300150b87e9,5dd4a350108b6748b25b5de1,5dd4db68523df04a5dbcbcae
2019-11-19 23:22:35,2019-11-19 23:27:10,IP Address,172.58.45.24,100,275,True,2019-11-19 23:27:11,R_2Qhz9BdFpnzUwfY,,,,,47.3235931396484375,-122.318695068359375,anonymous,EN,58c376f9efb64f0001358464,,,,,,,,,4.978,62.574,63.421,17,10.045,43.72,44.4,10,,,,,,,,,,,A little,A great deal,A great deal,A great deal,A weight has been lifted and if that was me I would not feel like an outcast anymore,Detractor,2,45 - 54,Female,Urban,Very Conservative,Moderately familiar,,Definitely not,162222578,58c376f9efb64f0001358464,5dd4a350108b6748b25b5de1,5dd4dba5a9ead04b2f1cbc6c
2019-11-19 23:22:37,2019-11-19 23:27:13,IP Address,73.124.253.247,100,275,True,2019-11-19 23:27:13,R_2thSKfUOZLzFMSv,,,,,26.1782989501953125,-80.27339935302734375,anonymous,EN,5d563cb2e1e744001613275b,,,,,,,,,5.845,64.484,71.989,13,28.569,29.018,30.498,2,,,,,,,,,,,A little,A little,A moderate amount,A little,I feel bad for the child to be treated in such away because of their family not making as much money as others. But hopefully now they wont have to go through that again with this new policy change,Detractor,4,25 - 34,Male,Urban,Moderate,Moderately familiar,,,856944503,5d563cb2e1e744001613275b,5dd4a350108b6748b25b5de1,5dd4dba9f01cbe4967dc2632
2019-11-19 23:25:30,2019-11-19 23:27:14,IP Address,47.220.208.154,100,103,True,2019-11-19 23:27:14,R_T8iFK5siZXryqPv,,,,,30.3217010498046875,-95.52850341796875,anonymous,EN,5ce7b20479642d00197682ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,1,35 - 44,Female,Suburban,Very Conservative,Moderately familiar,,Probably not,796919342,5ce7b20479642d00197682ea,5dd4a350108b6748b25b5de1,5dd4dc26cc19204a19808d6e
2019-11-19 23:23:50,2019-11-19 23:27:20,IP Address,73.178.140.160,100,209,True,2019-11-19 23:27:20,R_3NKR4N2XV6LCALC,,,,,40.43060302734375,-74.40200042724609375,anonymous,EN,5c3388fa01439b0001a0adfe,0,0,39.112,0,0,0,57.865,0,,,,,,,,,,,,A moderate amount,A little,A little,A moderate amount,,,,,,,,"The barber's actions are a kind, charitable offering, but only a temporary solution.",Detractor,4,35 - 44,Female,Suburban,Lean Conservative,Moderately familiar,,,360995246,5c3388fa01439b0001a0adfe,5dd4a350108b6748b25b5de1,5dd4dbef5686c14a6279295a
2019-11-19 23:24:02,2019-11-19 23:27:42,IP Address,71.251.145.160,100,219,True,2019-11-19 23:27:42,R_3oT0QEnI04i95jk,,,,,40.34039306640625,-76.78820037841796875,anonymous,EN,5db13524e28dd200143e0222,,,,,,,,,31.199,37.109,37.482,5,,,,,,,,,,,,A lot,A moderate amount,A great deal,,,,,good,Passive,7,25 - 34,Male,Urban,Conservative,Slightly familiar,Might or might not,,139962111,5db13524e28dd200143e0222,5dd4a350108b6748b25b5de1,5dd4dbfd9ca8a34b04439f3b
2019-11-19 23:23:58,2019-11-19 23:27:43,IP Address,98.254.227.210,100,225,True,2019-11-19 23:27:43,R_xrNRTdj0V1fIbXX,,,,,25.890594482421875,-80.17839813232421875,anonymous,ES,5b8b14d65548a50001e5f7f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,6,35 - 44,Male,Suburban,Conservative,Not familiar at all,,,717642777,5b8b14d65548a50001e5f7f3,5dd4a350108b6748b25b5de1,5dd4db314d58a04b8707e0d3
2019-11-19 23:26:19,2019-11-19 23:28:26,IP Address,24.96.103.139,100,127,True,2019-11-19 23:28:26,R_Ral3jsql4wkZQbf,,,,,32.54840087890625,-85.46820068359375,anonymous,EN,5c894440879a350014dedb02,8.388,21.63,23.601,5,,,,,,,,,,,,,A little,A lot,A moderate amount,,,,,,,,,,,,"The distraught man, and the despite tone of the monologue.",Detractor,3,18 - 24,Male,Suburban,Conservative,Very familiar,,Definitely not,906313655,5c894440879a350014dedb02,5dd4a350108b6748b25b5de1,5dd4dc88848b0f4a78986429
2019-11-19 23:26:21,2019-11-19 23:29:03,IP Address,67.180.124.223,100,161,True,2019-11-19 23:29:03,R_3EiI4Z0iloo3Wdy,,,,,37.347900390625,-121.85269927978515625,anonymous,EN,5c6a3c721519ac0001668582,0,0,24.823,0,,,,,,,,,,,,,A little,A great deal,A lot,,,,,,,,,,,,Man seeing the homeless issue that isn't getting resolved by anyone is sickening and gross,Promoter,9,18 - 24,Male,Suburban,Lean Conservative,Moderately familiar,Probably yes,,597295906,5c6a3c721519ac0001668582,5dd4a350108b6748b25b5de1,5dd4dc78710dfc4b01569a0a
2019-11-19 23:22:56,2019-11-19 23:30:52,IP Address,100.33.9.213,100,476,True,2019-11-19 23:30:53,R_1n92G3l7ihyLYwA,,,,,40.768096923828125,-73.8291015625,anonymous,EN,5dc59df162ec5041c3e8807a,,,,,,,,,34.007,58.524,61.704,2,28.016,37.399,39.499,2,,,,,,,,,,,A lot,A moderate amount,A lot,A moderate amount,good,Passive,7,25 - 34,Male,Urban,Conservative,Not familiar at all,Probably not,,975381578,5dc59df162ec5041c3e8807a,5dd4a350108b6748b25b5de1,5dd4dbb649f6074adf3ec0fe
2019-11-19 23:18:16,2019-11-19 23:32:50,IP Address,162.154.153.84,100,874,True,2019-11-19 23:32:50,R_qJcykVRfjvgH6Kt,,,,,40.7960968017578125,-81.37979888916015625,anonymous,EN,5c19a630257db80001a2b3a8,,,,,,,,,0,0,240.434,0,0,0,99.528,0,,,,,,,,,,,A great deal,None at all,A great deal,None at all,"it is a liberal stupid garbage rule, must be ademocrat",Detractor,0,55 - 64,Male,Suburban,Conservative,Extremely familiar,,Definitely yes,557185190,5c19a630257db80001a2b3a8,5dd4a350108b6748b25b5de1,5dd4daa39740544a71844bd5
2019-11-19 23:28:40,2019-11-19 23:32:50,IP Address,97.114.47.129,100,250,True,2019-11-19 23:32:50,R_SNJxRHa9BYxE8xP,,,,,34.9441070556640625,-89.854400634765625,anonymous,EN,56a744ee5ad8d9000c970b07,,,,,,,,,0,0,98.045,0,,,,,,,,,,,,None at all,None at all,None at all,,,,,"I did not feel this way, I think it is an extreme overreaction and not realistic.",Detractor,0,45 - 54,Male,Rural,Very Conservative,Extremely familiar,,Definitely not,215751990,56a744ee5ad8d9000c970b07,5dd4a350108b6748b25b5de1,5dd4dd11535a714b022e7a58
2019-11-19 23:25:55,2019-11-19 23:33:22,IP Address,73.79.234.215,100,446,True,2019-11-19 23:33:22,R_2VO3JYYiBynAV8D,,,,,39.9552001953125,-76.6652984619140625,anonymous,EN,5d3feaeb09e9ed00201d2108,,,,,,,,,1.446,124.3,124.361,77,,,,,,,,,,,,A little,A great deal,A moderate amount,,,,,I am 50 years old but couldn’t help but think of 6th grade when a boy was sitting on the school steps by himself while our class played kickball on the playground. He wasn’t picked for one of the teams but rather made fun of. I chose not to play and sat with him. It didn’t take long that now I too wasn’t chosen and I too was made fun of.,Detractor,3,45 - 54,Female,Rural,Lean Liberal,Not familiar at all,,Definitely not,414797031,5d3feaeb09e9ed00201d2108,5dd4a350108b6748b25b5de1,5dd4dc60cb9dd64a39fa12fe
2019-11-19 23:21:35,2019-11-19 23:33:34,IP Address,173.95.14.194,100,719,True,2019-11-19 23:33:34,R_1Qoq1ChvvmxfnP2,,,,,35.91119384765625,-78.9178009033203125,anonymous,EN,5cecb84b41b4310018eb2644,0,0,65.684,0,,,,,,,,,,,,,A great deal,A lot,None at all,,,,,,,,,,,,"The images and events described in the story are disgusting, and I can relate to this story.",Detractor,0,18 - 24,Male,Suburban,Very Conservative,Very familiar,,Probably not,240779648,5cecb84b41b4310018eb2644,5dd4a350108b6748b25b5de1,5dd4db649dac7c4a9f70ddfb
2019-11-19 23:32:31,2019-11-19 23:33:46,IP Address,47.145.199.7,100,75,True,2019-11-19 23:33:46,R_2yd2lvTasuFkpm0,,,,,33.97760009765625,-117.7375030517578125,anonymous,EN,5d546b473bbbbe001b43719c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7,25 - 34,Male,Suburban,Lean Conservative,Not familiar at all,Probably not,,261330831,5d546b473bbbbe001b43719c,5dd4a350108b6748b25b5de1,5dd4ddec19eecb4abefff82b
