StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PID,Q2B-T_First Click,Q2B-T_Last Click,Q2B-T_Page Submit,Q2B-T_Click Count,Q2C-T_First Click,Q2C-T_Last Click,Q2C-T_Page Submit,Q2C-T_Click Count,Q2D-T_First Click,Q2D-T_Last Click,Q2D-T_Page Submit,Q2D-T_Click Count,Q2E-T_First Click,Q2E-T_Last Click,Q2E-T_Page Submit,Q2E-T_Click Count,FC-B_1,FC-B_2,FC-B_3,FC-C_1,FC-C_2,FC-C_3,FC-C_4,FC-D_1,FC-D_2,FC-D_3,FC-E_1,FC-E_2,FC-E_3,FC-E_4,Q3-FC2,UBI-2_NPS_GROUP,UBI-2,Age,Gender,Urban,PoliSpect,UBI-F,CR-F,CR-A,Random ID,PROLIFIC_PID,STUDY_ID,SESSION_ID
2019-11-19 23:15:21,2019-11-19 23:18:35,IP Address,73.37.42.123,100,193,True,2019-11-19 23:18:35,R_YYvtXl3zmkPzR3X,,,,,45.5281982421875,-122.635498046875,anonymous,EN,5d404a42e46f4b0001f32854,10.022,24.972,26.47,5,5.413,46.601,47.569,11,,,,,,,,,,,,A moderate amount,A little,A lot,A lot,,,,,,,,Kindness and compassion.,Promoter,9,35 - 44,Female,Urban,Liberal,Moderately familiar,Probably yes,,151239528,5d404a42e46f4b0001f32854,5dd4a34135582248315dfdca,5dd4d9f0b2204f49ea77f397
2019-11-19 23:17:40,2019-11-19 23:18:40,IP Address,208.107.24.38,100,59,True,2019-11-19 23:18:40,R_2EcTXGdKKmFT2Ub,,,,,45.463592529296875,-98.48290252685546875,anonymous,EN,58cefdb030c4cf0001ceb3ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,3,55 - 64,Female,Urban,Liberal,Not familiar at all,,Probably not,463769172,58cefdb030c4cf0001ceb3ac,5dd4a34135582248315dfdca,5dd4da835daaa64a9c28ba5e
2019-11-19 23:14:32,2019-11-19 23:18:47,IP Address,98.235.161.6,100,255,True,2019-11-19 23:18:48,R_3fUcVlhuRLhh6DY,,,,,40.7957000732421875,-77.8618011474609375,anonymous,EN,5ba85e7eb3b5400001ce044e,10.893,31.152,32.366,6,26.722,46.931,50.562,6,,,,,,,,,,,,A lot,A lot,A moderate amount,A lot,,,,,,,,"The negative language in the beginning mostly ",Promoter,10,25 - 34,Female,Suburban,Very Liberal,Moderately familiar,Probably not,,224710542,5ba85e7eb3b5400001ce044e,5dd4a34135582248315dfdca,5dd4d9c5fbb5735a935a3152
2019-11-19 23:16:41,2019-11-19 23:19:29,IP Address,67.40.253.234,100,167,True,2019-11-19 23:19:29,R_3L7LmQmyZIdw67P,,,,,42.6107025146484375,-122.8125,anonymous,EN,5c8d42e6c6eef0001abd2d94,8.441,22.653,23.592,4,2.268,35.972,37.532,7,,,,,,,,,,,,A lot,A little,A moderate amount,A lot,,,,,,,,"It was heartfelt to see a positive outcome. ",Promoter,10,25 - 34,Male,Rural,Liberal,Moderately familiar,Might or might not,,727359112,5c8d42e6c6eef0001abd2d94,5dd4a34135582248315dfdca,5dd4da412274974add3a4c38
2019-11-19 23:16:44,2019-11-19 23:19:45,IP Address,73.96.217.162,100,180,True,2019-11-19 23:19:45,R_vl4N1fYWrkXGs1j,,,,,44.9947052001953125,-123.01470184326171875,anonymous,EN,5c53c145409f6e0001130a32,1.934,47.481,49.111,13,1.65,40.254,43.084,7,,,,,,,,,,,,A moderate amount,A little,A great deal,A lot,,,,,,,,"I don’t necessarily blame the people for the situation they were in. They need to be given a chance ",Passive,7,25 - 34,Male,Suburban,Very Liberal,Extremely familiar,Probably not,,795463854,5c53c145409f6e0001130a32,5dd4a34135582248315dfdca,5dd4da4890fc854abf4a214c
2019-11-19 23:18:54,2019-11-19 23:20:07,IP Address,108.26.127.112,100,73,True,2019-11-19 23:20:07,R_3sgAaymJAsw2yqA,,,,,36.8009033203125,-76.422698974609375,anonymous,EN,5ad7835e9c198c0001fad31a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,5,25 - 34,Female,Rural,Liberal,Slightly familiar,,,423145583,5ad7835e9c198c0001fad31a,5dd4a34135582248315dfdca,5dd4da897aa0d64a73b8c997
2019-11-19 23:18:03,2019-11-19 23:20:17,IP Address,24.188.66.82,100,133,True,2019-11-19 23:20:17,R_2cu2bgQ1iQ8vjTW,,,,,41.081695556640625,-74.18630218505859375,anonymous,EN,5c3413aa64829800018b164a,0,0,31.512,0,,,,,,,,,,,,,A great deal,A great deal,A great deal,,,,,,,,,,,,I have recently been in a major city and seen how homeless people live and are treated,Promoter,10,18 - 24,Male,Suburban,Very Liberal,Extremely familiar,Probably not,,558838730,5c3413aa64829800018b164a,5dd4a34135582248315dfdca,5dd4da9951c6d24b179692ac
2019-11-19 23:18:06,2019-11-19 23:20:23,IP Address,72.220.141.63,100,137,True,2019-11-19 23:20:23,R_RVvxUbII4s1Sntv,,,,,32.791595458984375,-116.97100067138671875,anonymous,EN,5ab6cbbbf69e940001d8e446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promoter,10,45 - 54,Female,Suburban,Liberal,Slightly familiar,Definitely yes,,691823117,5ab6cbbbf69e940001d8e446,5dd4a34135582248315dfdca,5dd4da9b80123f4ab0a06153
2019-11-19 23:19:33,2019-11-19 23:20:26,IP Address,74.101.160.235,100,52,True,2019-11-19 23:20:26,R_3RraLw1xVhrgqmX,,,,,40.7808990478515625,-73.95020294189453125,anonymous,EN,5c761e74b80b460016bd0bd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7,18 - 24,Female,Urban,Very Liberal,Very familiar,Probably not,,554590143,5c761e74b80b460016bd0bd9,5dd4a34135582248315dfdca,5dd4daf135cf744a18a9a05b
2019-11-19 23:17:28,2019-11-19 23:20:44,IP Address,50.84.232.163,100,196,True,2019-11-19 23:20:45,R_SJLR7OUvoMRBLJn,,,,,30.2422943115234375,-97.7671966552734375,anonymous,EN,5d49d1922b64de00011b9e94,,,,,,,,,4.501,75.791,83.373,7,,,,,,,,,,,,A moderate amount,A lot,A lot,,,,,"Imagining being in that position and being embarrassed ",Passive,7,35 - 44,Female,Suburban,Liberal,Slightly familiar,Probably not,,605045491,5d49d1922b64de00011b9e94,5dd4a34135582248315dfdca,5dd4da6ced36494aad4b05d3
2019-11-19 23:17:53,2019-11-19 23:21:05,IP Address,98.235.33.43,100,191,True,2019-11-19 23:21:05,R_r8893jsCyBtluk9,,,,,40.7957000732421875,-77.8618011474609375,anonymous,EN,5badcd276322c5000157c196,14.441,90.795,91.986,4,2.23,37.486,38.704,2,,,,,,,,,,,,A great deal,A great deal,A great deal,A great deal,,,,,,,,It was a good cause,Promoter,9,18 - 24,Female,Suburban,Liberal,Extremely familiar,Definitely yes,,181377520,5badcd276322c5000157c196,5dd4a34135582248315dfdca,5dd4da901228d94a92679838
2019-11-19 23:15:10,2019-11-19 23:21:14,IP Address,73.228.21.232,100,364,True,2019-11-19 23:21:15,R_3nIcz0gwKjxHAPm,,,,,35.187103271484375,-106.66590118408203125,anonymous,EN,5d3fc9d442a4bc00015c456c,,,,,,,,,0,0,120.344,0,0,0,47.671,0,,,,,,,,,,,None at all,A little,A moderate amount,A moderate amount,I couldn't see myself feeling that way by what I wear I don't and I don't think anyone else does but I feel bad for her feeling insecure.,Passive,8,18 - 24,Male,Suburban,Very Liberal,Very familiar,Might or might not,,692345473,5d3fc9d442a4bc00015c456c,5dd4a34135582248315dfdca,5dd4d9e8c944d14a6574448f
2019-11-19 23:14:53,2019-11-19 23:21:34,IP Address,74.174.221.179,100,401,True,2019-11-19 23:21:34,R_qJcOFiTwQQ6DndT,,,,,34.7776947021484375,-86.54450225830078125,anonymous,EN,5bf150273941490001fd47fa,,,,,,,,,0,0,109.036,0,,,,,,,,,,,,A lot,A lot,None at all,,,,,"When I was a child I had to wear clothes from goodwill. One year my grandmother bought me a brand new pair of white leather tennis shoes, with an eagle on the side. everyone else was getting reebox, la gear or british knights. Kids laughed so hard at me, I hated that whole school year. It hurt, it wasn't my fault my mom was a single mother.",Promoter,10,45 - 54,Female,Rural,Very Liberal,Moderately familiar,Definitely yes,,154482725,5bf150273941490001fd47fa,5dd4a34135582248315dfdca,5dd4d9d9523df04a099e12a0
2019-11-19 23:20:55,2019-11-19 23:21:41,IP Address,208.38.252.98,100,46,True,2019-11-19 23:21:42,R_2qDIJauKiILc3AV,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,5d4271aa397a630001f3c191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promoter,10,25 - 34,Female,Rural,Liberal,Extremely familiar,Definitely yes,,930797433,5d4271aa397a630001f3c191,5dd4a34135582248315dfdca,5dd4db425c56384ae6e69e12
2019-11-19 23:19:01,2019-11-19 23:21:47,IP Address,108.71.199.9,100,165,True,2019-11-19 23:21:47,R_vJCSkbb2d1y2OPf,,,,,38.6587066650390625,-90.46099853515625,anonymous,EN,5a8891155292b800012316a8,0,0,16.986,0,0,0,26.25,0,,,,,,,,,,,,A moderate amount,A great deal,None at all,None at all,,,,,,,,"I don't like homeless people who live on the streets and look creepy. My mom works at a homeless shelter for these kind of people and they're invariably horrible, creepy people that I hate being around.",Promoter,10,18 - 24,Female,Suburban,Very Liberal,Moderately familiar,Definitely not,,188146289,5a8891155292b800012316a8,5dd4a34135582248315dfdca,5dd4dad3e73e6149bf417510
2019-11-19 23:20:41,2019-11-19 23:21:55,IP Address,24.181.69.16,100,74,True,2019-11-19 23:21:55,R_AFO7SaQmQSGAZDX,,,,,34.273406982421875,-83.8780975341796875,anonymous,EN,5d1d6bc2f4f472001a36fc1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,8,25 - 34,Female,Suburban,Liberal,Moderately familiar,Might or might not,,298432451,5d1d6bc2f4f472001a36fc1c,5dd4a34135582248315dfdca,5dd4db2a59b1b04a4f6ecac1
2019-11-19 23:17:54,2019-11-19 23:22:05,IP Address,67.183.62.175,100,250,True,2019-11-19 23:22:05,R_rpEooQ5lzaLtUad,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,5d071776ffd6f0000150a767,5.073,17.938,18.855,5,2.827,37.395,38.631,15,,,,,,,,,,,,A little,None at all,A lot,None at all,,,,,,,,"The narrator of the story described the homeless and destitute in a very demoralizing way. It made me uncomfortable to read or imagine myself in this perspective, as the narrator only humanized the people, despite how unfortunate yet common their situations were, towards the end.",Passive,7,18 - 24,Female,Suburban,Liberal,Slightly familiar,Probably not,,279975425,5d071776ffd6f0000150a767,5dd4a34135582248315dfdca,5dd4da8d9c84d84b0d4e3023
2019-11-19 23:19:21,2019-11-19 23:22:10,IP Address,1.42.49.103,100,169,True,2019-11-19 23:22:11,R_72s0HGYtCFaHowp,,,,,-33.888397216796875,151.2117919921875,anonymous,EN,5c5d16ab6ad0f00001cc0ca2,0,0,22.361,0,,,,,,,,,,,,,A little,A little,A lot,,,,,,,,,,,,I'm saddened by a society that can't provide for it's own people.,Passive,7,45 - 54,Male,Urban,Very Liberal,Very familiar,Definitely not,,802568283,5c5d16ab6ad0f00001cc0ca2,5dd4a34135582248315dfdca,5dd4daddca74664b4b75ad06
2019-11-19 23:18:17,2019-11-19 23:22:14,IP Address,71.172.140.128,100,236,True,2019-11-19 23:22:15,R_cSj4IM2BAKgsrFD,,,,,40.8905029296875,-74.0503997802734375,anonymous,EN,59e834ba5de9b000017ed337,,,,,,,,,0,0,68.335,0,,,,,,,,,,,,A great deal,A lot,A lot,,,,,It's sad and depressing. Everyone wants to have friends and deserves to have friends. But being treated based on your clothing because you can't afford new ones is very depressing. I felt it was sad and very unfair the other kids would judge someone and make fun of them because of their jacket.,Detractor,6,25 - 34,Male,Suburban,Lean Liberal,Slightly familiar,,,949481863,59e834ba5de9b000017ed337,5dd4a34135582248315dfdca,5dd4daa5b2204f49ea77f398
2019-11-19 23:19:32,2019-11-19 23:22:33,IP Address,99.75.53.174,100,181,True,2019-11-19 23:22:33,R_2wKynovMzSCQV0z,,,,,42.00030517578125,-88.1421966552734375,anonymous,EN,5c2c62542c45d400014a32e6,,,,,,,,,0,0,66.064,0,,,,,,,,,,,,A moderate amount,A lot,None at all,,,,,I used to hate being judged in high school as well. People thinking you're poor makes you think of your parents.,Passive,7,25 - 34,Male,Suburban,Very Liberal,Very familiar,Definitely not,,540370544,5c2c62542c45d400014a32e6,5dd4a34135582248315dfdca,5dd4daf1eb39734a38ba0e23
2019-11-19 23:21:48,2019-11-19 23:22:35,IP Address,205.153.9.56,100,46,True,2019-11-19 23:22:35,R_Qn5ZAVQmR8RQk4F,,,,,39.82940673828125,-104.9095001220703125,anonymous,EN,5c6ef060f9ff2700016f0f6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promoter,10,35 - 44,Male,Urban,Very Liberal,Moderately familiar,Might or might not,,755959960,5c6ef060f9ff2700016f0f6c,5dd4a34135582248315dfdca,5dd4db7696afdf4a5cb9331c
2019-11-19 23:17:30,2019-11-19 23:22:57,IP Address,107.218.156.140,100,326,True,2019-11-19 23:22:57,R_2qmbYVfVE7zqicY,,,,,37.7046966552734375,-122.1244964599609375,anonymous,EN,5d54851837efaa001bb2969c,,,,,,,,,0,0,98.599,0,,,,,,,,,,,,A moderate amount,A little,A little,,,,,"trying to imagine the feelings of the person in the story, and it was clearly attempting to create that reaction",Detractor,0,35 - 44,Male,Suburban,Very Liberal,Very familiar,,Definitely not,511992369,5d54851837efaa001bb2969c,5dd4a34135582248315dfdca,5dd4da710605eb4a93b4035a
2019-11-19 23:16:29,2019-11-19 23:22:57,IP Address,75.183.67.203,100,387,True,2019-11-19 23:22:58,R_3OewU96usA95sgZ,,,,,35.7342987060546875,-79.79160308837890625,anonymous,EN,5767349075905c00018d6a98,,,,,,,,,0,0,239.522,0,,,,,,,,,,,,A lot,A great deal,A little,,,,,"I felt detached from the pictures because the character was not visually introduced first. ",Promoter,9,35 - 44,Male,Rural,Liberal,Moderately familiar,Probably yes,,767274123,5767349075905c00018d6a98,5dd4a34135582248315dfdca,5dd4da38c5faa24a3ef326e2
2019-11-19 23:20:48,2019-11-19 23:22:59,IP Address,72.197.101.218,100,130,True,2019-11-19 23:22:59,R_3CWxqSstmNjLsyE,,,,,33.1365966796875,-117.06109619140625,anonymous,EN,5c662bfcc3aaf50001c67aab,,,,,,,,,0,0,48.011,0,,,,,,,,,,,,None at all,A little,A little,,,,,I didn't feel a vivid and compelling personal attachment to the character.,Promoter,10,18 - 24,Male,Suburban,Liberal,Extremely familiar,Definitely yes,,673826042,5c662bfcc3aaf50001c67aab,5dd4a34135582248315dfdca,5dd4db3c18beb64a3f6a57df
2019-11-19 23:18:23,2019-11-19 23:23:03,IP Address,68.8.163.26,100,279,True,2019-11-19 23:23:03,R_UZ46rognqaoa4md,,,,,32.7637939453125,-117.06999969482421875,anonymous,EN,5dc4a2b41992dc36c9a858f8,,,,,,,,,8.324,21.787,50.115,10,19.682,24.376,33.118,4,,,,,,,,,,,A great deal,A great deal,A great deal,A little,"I grew up in this situation. A very poor family. Every clothing item i had was a hand me down and we had no rooms so we slept on the floor. We eventually got out of being poor and are now well off, not rich but comfortable. So it hit home. Knowing exactly what she feels, seeing everyone with stuff they want when you cant have it. It's rough.",Promoter,10,25 - 34,Male,Suburban,Liberal,Extremely familiar,Definitely yes,,233320011,5dc4a2b41992dc36c9a858f8,5dd4a34135582248315dfdca,5dd4daad946f7c4a30cd149d
2019-11-19 23:21:07,2019-11-19 23:23:08,IP Address,69.138.198.120,100,120,True,2019-11-19 23:23:08,R_3EZnVwJa63A7dk7,,,,,38.886505126953125,-77.09110260009765625,anonymous,EN,5c46cd391ddd660001ca68a4,0,0,23.174,0,,,,,,,,,,,,,A great deal,A lot,A lot,,,,,,,,,,,,"The sadness associated with seeing individuals in this position, either by choice or by a set of circumstances in which they found themselves.",Detractor,6,25 - 34,Male,Urban,Liberal,Moderately familiar,,,783826020,5c46cd391ddd660001ca68a4,5dd4a34135582248315dfdca,5dd4db4cac504a4a98362eb0
2019-11-19 23:20:35,2019-11-19 23:23:11,IP Address,69.140.186.9,100,155,True,2019-11-19 23:23:11,R_1DqBdALXOTp2tZD,,,,,39.33270263671875,-76.73580169677734375,anonymous,EN,5c43f80d8bb6fd000163fad1,,,,,,,,,0,0,47.607,0,,,,,,,,,,,,None at all,A lot,A lot,,,,,"I felt this way because of the way the protaginist is treated by her peers. ",Passive,8,55 - 64,Male,Suburban,Liberal,Very familiar,Probably yes,,896775035,5c43f80d8bb6fd000163fad1,5dd4a34135582248315dfdca,5dd4db2a848b0f4a214cfc8c
2019-11-19 23:17:16,2019-11-19 23:23:12,IP Address,162.154.50.35,100,355,True,2019-11-19 23:23:12,R_D0jW7MoKRosYlwJ,,,,,38.30780029296875,-85.73590087890625,anonymous,EN,5ba9a99738803d00012729de,,,,,,,,,9.901,86.781,87.807,22,9.31,63.366,69.049,14,,,,,,,,,,,A lot,A moderate amount,A lot,A moderate amount,"I felt sorry for the person in the story and I understood the difficulty of her situation. I also thought that the school's reaction to the situation was smart, kind, and well-intended; however, I also thought that it was a choice that would have some downsides.",Detractor,5,18 - 24,Female,Suburban,Liberal,Moderately familiar,,,376943998,5ba9a99738803d00012729de,5dd4a34135582248315dfdca,5dd4da6a929d5d4acee7b507
